,Date_Key,Date,Day,Month,Month_No,Quarter,Year,Week,Fiscal_Year
852,1970-01-01 00:00:00.020250502,2025-05-02,Friday,May,5,Q2,2025,18,FY2025
853,1970-01-01 00:00:00.020250503,2025-05-03,Saturday,May,5,Q2,2025,18,FY2025
854,1970-01-01 00:00:00.020250504,2025-05-04,Sunday,May,5,Q2,2025,18,FY2025
855,1970-01-01 00:00:00.020250505,2025-05-05,Monday,May,5,Q2,2025,19,FY2025
856,1970-01-01 00:00:00.020250506,2025-05-06,Tuesday,May,5,Q2,2025,19,FY2025
857,1970-01-01 00:00:00.020250507,2025-05-07,Wednesday,May,5,Q2,2025,19,FY2025
858,1970-01-01 00:00:00.020250508,2025-05-08,Thursday,May,5,Q2,2025,19,FY2025
859,1970-01-01 00:00:00.020250509,2025-05-09,Friday,May,5,Q2,2025,19,FY2025
860,1970-01-01 00:00:00.020250510,2025-05-10,Saturday,May,5,Q2,2025,19,FY2025
861,1970-01-01 00:00:00.020250511,2025-05-11,Sunday,May,5,Q2,2025,19,FY2025
862,1970-01-01 00:00:00.020250512,2025-05-12,Monday,May,5,Q2,2025,20,FY2025
863,1970-01-01 00:00:00.020250513,2025-05-13,Tuesday,May,5,Q2,2025,20,FY2025
864,1970-01-01 00:00:00.020250514,2025-05-14,Wednesday,May,5,Q2,2025,20,FY2025
865,1970-01-01 00:00:00.020250515,2025-05-15,Thursday,May,5,Q2,2025,20,FY2025
866,1970-01-01 00:00:00.020250516,2025-05-16,Friday,May,5,Q2,2025,20,FY2025
867,1970-01-01 00:00:00.020250517,2025-05-17,Saturday,May,5,Q2,2025,20,FY2025
868,1970-01-01 00:00:00.020250518,2025-05-18,Sunday,May,5,Q2,2025,20,FY2025
869,1970-01-01 00:00:00.020250519,2025-05-19,Monday,May,5,Q2,2025,21,FY2025
870,1970-01-01 00:00:00.020250520,2025-05-20,Tuesday,May,5,Q2,2025,21,FY2025
871,1970-01-01 00:00:00.020250521,2025-05-21,Wednesday,May,5,Q2,2025,21,FY2025
872,1970-01-01 00:00:00.020250522,2025-05-22,Thursday,May,5,Q2,2025,21,FY2025
873,1970-01-01 00:00:00.020250523,2025-05-23,Friday,May,5,Q2,2025,21,FY2025
874,1970-01-01 00:00:00.020250524,2025-05-24,Saturday,May,5,Q2,2025,21,FY2025
875,1970-01-01 00:00:00.020250525,2025-05-25,Sunday,May,5,Q2,2025,21,FY2025
876,1970-01-01 00:00:00.020250526,2025-05-26,Monday,May,5,Q2,2025,22,FY2025
877,1970-01-01 00:00:00.020250527,2025-05-27,Tuesday,May,5,Q2,2025,22,FY2025
878,1970-01-01 00:00:00.020250528,2025-05-28,Wednesday,May,5,Q2,2025,22,FY2025
879,1970-01-01 00:00:00.020250529,2025-05-29,Thursday,May,5,Q2,2025,22,FY2025
880,1970-01-01 00:00:00.020250530,2025-05-30,Friday,May,5,Q2,2025,22,FY2025
881,1970-01-01 00:00:00.020250531,2025-05-31,Saturday,May,5,Q2,2025,22,FY2025
882,1970-01-01 00:00:00.020250601,2025-06-01,Sunday,June,6,Q2,2025,22,FY2025
883,1970-01-01 00:00:00.020250602,2025-06-02,Monday,June,6,Q2,2025,23,FY2025
884,1970-01-01 00:00:00.020250603,2025-06-03,Tuesday,June,6,Q2,2025,23,FY2025
885,1970-01-01 00:00:00.020250604,2025-06-04,Wednesday,June,6,Q2,2025,23,FY2025
886,1970-01-01 00:00:00.020250605,2025-06-05,Thursday,June,6,Q2,2025,23,FY2025
887,1970-01-01 00:00:00.020250606,2025-06-06,Friday,June,6,Q2,2025,23,FY2025
888,1970-01-01 00:00:00.020250607,2025-06-07,Saturday,June,6,Q2,2025,23,FY2025
889,1970-01-01 00:00:00.020250608,2025-06-08,Sunday,June,6,Q2,2025,23,FY2025
890,1970-01-01 00:00:00.020250609,2025-06-09,Monday,June,6,Q2,2025,24,FY2025
891,1970-01-01 00:00:00.020250610,2025-06-10,Tuesday,June,6,Q2,2025,24,FY2025
892,1970-01-01 00:00:00.020250611,2025-06-11,Wednesday,June,6,Q2,2025,24,FY2025
893,1970-01-01 00:00:00.020250612,2025-06-12,Thursday,June,6,Q2,2025,24,FY2025
894,1970-01-01 00:00:00.020250613,2025-06-13,Friday,June,6,Q2,2025,24,FY2025
895,1970-01-01 00:00:00.020250614,2025-06-14,Saturday,June,6,Q2,2025,24,FY2025
896,1970-01-01 00:00:00.020250615,2025-06-15,Sunday,June,6,Q2,2025,24,FY2025
897,1970-01-01 00:00:00.020250616,2025-06-16,Monday,June,6,Q2,2025,25,FY2025
898,1970-01-01 00:00:00.020250617,2025-06-17,Tuesday,June,6,Q2,2025,25,FY2025
899,1970-01-01 00:00:00.020250618,2025-06-18,Wednesday,June,6,Q2,2025,25,FY2025
900,1970-01-01 00:00:00.020250619,2025-06-19,Thursday,June,6,Q2,2025,25,FY2025
901,1970-01-01 00:00:00.020250620,2025-06-20,Friday,June,6,Q2,2025,25,FY2025
902,1970-01-01 00:00:00.020250621,2025-06-21,Saturday,June,6,Q2,2025,25,FY2025
903,1970-01-01 00:00:00.020250622,2025-06-22,Sunday,June,6,Q2,2025,25,FY2025
904,1970-01-01 00:00:00.020250623,2025-06-23,Monday,June,6,Q2,2025,26,FY2025
905,1970-01-01 00:00:00.020250624,2025-06-24,Tuesday,June,6,Q2,2025,26,FY2025
906,1970-01-01 00:00:00.020250625,2025-06-25,Wednesday,June,6,Q2,2025,26,FY2025
907,1970-01-01 00:00:00.020250626,2025-06-26,Thursday,June,6,Q2,2025,26,FY2025
908,1970-01-01 00:00:00.020250627,2025-06-27,Friday,June,6,Q2,2025,26,FY2025
909,1970-01-01 00:00:00.020250628,2025-06-28,Saturday,June,6,Q2,2025,26,FY2025
910,1970-01-01 00:00:00.020250629,2025-06-29,Sunday,June,6,Q2,2025,26,FY2025
911,1970-01-01 00:00:00.020250630,2025-06-30,Monday,June,6,Q2,2025,27,FY2025
912,1970-01-01 00:00:00.020250701,2025-07-01,Tuesday,July,7,Q3,2025,27,FY2025
913,1970-01-01 00:00:00.020250702,2025-07-02,Wednesday,July,7,Q3,2025,27,FY2025
914,1970-01-01 00:00:00.020250703,2025-07-03,Thursday,July,7,Q3,2025,27,FY2025
915,1970-01-01 00:00:00.020250704,2025-07-04,Friday,July,7,Q3,2025,27,FY2025
916,1970-01-01 00:00:00.020250705,2025-07-05,Saturday,July,7,Q3,2025,27,FY2025
917,1970-01-01 00:00:00.020250706,2025-07-06,Sunday,July,7,Q3,2025,27,FY2025
918,1970-01-01 00:00:00.020250707,2025-07-07,Monday,July,7,Q3,2025,28,FY2025
919,1970-01-01 00:00:00.020250708,2025-07-08,Tuesday,July,7,Q3,2025,28,FY2025
920,1970-01-01 00:00:00.020250709,2025-07-09,Wednesday,July,7,Q3,2025,28,FY2025
921,1970-01-01 00:00:00.020250710,2025-07-10,Thursday,July,7,Q3,2025,28,FY2025
922,1970-01-01 00:00:00.020250711,2025-07-11,Friday,July,7,Q3,2025,28,FY2025
923,1970-01-01 00:00:00.020250712,2025-07-12,Saturday,July,7,Q3,2025,28,FY2025
924,1970-01-01 00:00:00.020250713,2025-07-13,Sunday,July,7,Q3,2025,28,FY2025
925,1970-01-01 00:00:00.020250714,2025-07-14,Monday,July,7,Q3,2025,29,FY2025
926,1970-01-01 00:00:00.020250715,2025-07-15,Tuesday,July,7,Q3,2025,29,FY2025
927,1970-01-01 00:00:00.020250716,2025-07-16,Wednesday,July,7,Q3,2025,29,FY2025
928,1970-01-01 00:00:00.020250717,2025-07-17,Thursday,July,7,Q3,2025,29,FY2025
929,1970-01-01 00:00:00.020250718,2025-07-18,Friday,July,7,Q3,2025,29,FY2025
930,1970-01-01 00:00:00.020250719,2025-07-19,Saturday,July,7,Q3,2025,29,FY2025
931,1970-01-01 00:00:00.020250720,2025-07-20,Sunday,July,7,Q3,2025,29,FY2025
932,1970-01-01 00:00:00.020250721,2025-07-21,Monday,July,7,Q3,2025,30,FY2025
933,1970-01-01 00:00:00.020250722,2025-07-22,Tuesday,July,7,Q3,2025,30,FY2025
934,1970-01-01 00:00:00.020250723,2025-07-23,Wednesday,July,7,Q3,2025,30,FY2025
935,1970-01-01 00:00:00.020250724,2025-07-24,Thursday,July,7,Q3,2025,30,FY2025
936,1970-01-01 00:00:00.020250725,2025-07-25,Friday,July,7,Q3,2025,30,FY2025
937,1970-01-01 00:00:00.020250726,2025-07-26,Saturday,July,7,Q3,2025,30,FY2025
938,1970-01-01 00:00:00.020250727,2025-07-27,Sunday,July,7,Q3,2025,30,FY2025
939,1970-01-01 00:00:00.020250728,2025-07-28,Monday,July,7,Q3,2025,31,FY2025
940,1970-01-01 00:00:00.020250729,2025-07-29,Tuesday,July,7,Q3,2025,31,FY2025
941,1970-01-01 00:00:00.020250730,2025-07-30,Wednesday,July,7,Q3,2025,31,FY2025
942,1970-01-01 00:00:00.020250731,2025-07-31,Thursday,July,7,Q3,2025,31,FY2025
943,1970-01-01 00:00:00.020250801,2025-08-01,Friday,August,8,Q3,2025,31,FY2025
944,1970-01-01 00:00:00.020250802,2025-08-02,Saturday,August,8,Q3,2025,31,FY2025
945,1970-01-01 00:00:00.020250803,2025-08-03,Sunday,August,8,Q3,2025,31,FY2025
946,1970-01-01 00:00:00.020250804,2025-08-04,Monday,August,8,Q3,2025,32,FY2025
947,1970-01-01 00:00:00.020250805,2025-08-05,Tuesday,August,8,Q3,2025,32,FY2025
948,1970-01-01 00:00:00.020250806,2025-08-06,Wednesday,August,8,Q3,2025,32,FY2025
949,1970-01-01 00:00:00.020250807,2025-08-07,Thursday,August,8,Q3,2025,32,FY2025
950,1970-01-01 00:00:00.020250808,2025-08-08,Friday,August,8,Q3,2025,32,FY2025
951,1970-01-01 00:00:00.020250809,2025-08-09,Saturday,August,8,Q3,2025,32,FY2025
952,1970-01-01 00:00:00.020250810,2025-08-10,Sunday,August,8,Q3,2025,32,FY2025
953,1970-01-01 00:00:00.020250811,2025-08-11,Monday,August,8,Q3,2025,33,FY2025
954,1970-01-01 00:00:00.020250812,2025-08-12,Tuesday,August,8,Q3,2025,33,FY2025
955,1970-01-01 00:00:00.020250813,2025-08-13,Wednesday,August,8,Q3,2025,33,FY2025
956,1970-01-01 00:00:00.020250814,2025-08-14,Thursday,August,8,Q3,2025,33,FY2025
957,1970-01-01 00:00:00.020250815,2025-08-15,Friday,August,8,Q3,2025,33,FY2025
958,1970-01-01 00:00:00.020250816,2025-08-16,Saturday,August,8,Q3,2025,33,FY2025
959,1970-01-01 00:00:00.020250817,2025-08-17,Sunday,August,8,Q3,2025,33,FY2025
960,1970-01-01 00:00:00.020250818,2025-08-18,Monday,August,8,Q3,2025,34,FY2025
961,1970-01-01 00:00:00.020250819,2025-08-19,Tuesday,August,8,Q3,2025,34,FY2025
962,1970-01-01 00:00:00.020250820,2025-08-20,Wednesday,August,8,Q3,2025,34,FY2025
963,1970-01-01 00:00:00.020250821,2025-08-21,Thursday,August,8,Q3,2025,34,FY2025
964,1970-01-01 00:00:00.020250822,2025-08-22,Friday,August,8,Q3,2025,34,FY2025
965,1970-01-01 00:00:00.020250823,2025-08-23,Saturday,August,8,Q3,2025,34,FY2025
966,1970-01-01 00:00:00.020250824,2025-08-24,Sunday,August,8,Q3,2025,34,FY2025
967,1970-01-01 00:00:00.020250825,2025-08-25,Monday,August,8,Q3,2025,35,FY2025
968,1970-01-01 00:00:00.020250826,2025-08-26,Tuesday,August,8,Q3,2025,35,FY2025
969,1970-01-01 00:00:00.020250827,2025-08-27,Wednesday,August,8,Q3,2025,35,FY2025
970,1970-01-01 00:00:00.020250828,2025-08-28,Thursday,August,8,Q3,2025,35,FY2025
971,1970-01-01 00:00:00.020250829,2025-08-29,Friday,August,8,Q3,2025,35,FY2025
972,1970-01-01 00:00:00.020250830,2025-08-30,Saturday,August,8,Q3,2025,35,FY2025
973,1970-01-01 00:00:00.020250831,2025-08-31,Sunday,August,8,Q3,2025,35,FY2025
974,1970-01-01 00:00:00.020250901,2025-09-01,Monday,September,9,Q3,2025,36,FY2025
975,1970-01-01 00:00:00.020250902,2025-09-02,Tuesday,September,9,Q3,2025,36,FY2025
976,1970-01-01 00:00:00.020250903,2025-09-03,Wednesday,September,9,Q3,2025,36,FY2025
977,1970-01-01 00:00:00.020250904,2025-09-04,Thursday,September,9,Q3,2025,36,FY2025
978,1970-01-01 00:00:00.020250905,2025-09-05,Friday,September,9,Q3,2025,36,FY2025
979,1970-01-01 00:00:00.020250906,2025-09-06,Saturday,September,9,Q3,2025,36,FY2025
980,1970-01-01 00:00:00.020250907,2025-09-07,Sunday,September,9,Q3,2025,36,FY2025
981,1970-01-01 00:00:00.020250908,2025-09-08,Monday,September,9,Q3,2025,37,FY2025
982,1970-01-01 00:00:00.020250909,2025-09-09,Tuesday,September,9,Q3,2025,37,FY2025
983,1970-01-01 00:00:00.020250910,2025-09-10,Wednesday,September,9,Q3,2025,37,FY2025
984,1970-01-01 00:00:00.020250911,2025-09-11,Thursday,September,9,Q3,2025,37,FY2025
985,1970-01-01 00:00:00.020250912,2025-09-12,Friday,September,9,Q3,2025,37,FY2025
986,1970-01-01 00:00:00.020250913,2025-09-13,Saturday,September,9,Q3,2025,37,FY2025
987,1970-01-01 00:00:00.020250914,2025-09-14,Sunday,September,9,Q3,2025,37,FY2025
988,1970-01-01 00:00:00.020250915,2025-09-15,Monday,September,9,Q3,2025,38,FY2025
989,1970-01-01 00:00:00.020250916,2025-09-16,Tuesday,September,9,Q3,2025,38,FY2025
990,1970-01-01 00:00:00.020250917,2025-09-17,Wednesday,September,9,Q3,2025,38,FY2025
991,1970-01-01 00:00:00.020250918,2025-09-18,Thursday,September,9,Q3,2025,38,FY2025
992,1970-01-01 00:00:00.020250919,2025-09-19,Friday,September,9,Q3,2025,38,FY2025
993,1970-01-01 00:00:00.020250920,2025-09-20,Saturday,September,9,Q3,2025,38,FY2025
994,1970-01-01 00:00:00.020250921,2025-09-21,Sunday,September,9,Q3,2025,38,FY2025
995,1970-01-01 00:00:00.020250922,2025-09-22,Monday,September,9,Q3,2025,39,FY2025
996,1970-01-01 00:00:00.020250923,2025-09-23,Tuesday,September,9,Q3,2025,39,FY2025
997,1970-01-01 00:00:00.020250924,2025-09-24,Wednesday,September,9,Q3,2025,39,FY2025
998,1970-01-01 00:00:00.020250925,2025-09-25,Thursday,September,9,Q3,2025,39,FY2025
999,1970-01-01 00:00:00.020250926,2025-09-26,Friday,September,9,Q3,2025,39,FY2025
1000,1970-01-01 00:00:00.020250927,2025-09-27,Saturday,September,9,Q3,2025,39,FY2025
1001,1970-01-01 00:00:00.020250928,2025-09-28,Sunday,September,9,Q3,2025,39,FY2025
1002,1970-01-01 00:00:00.020250929,2025-09-29,Monday,September,9,Q3,2025,40,FY2025
1003,1970-01-01 00:00:00.020250930,2025-09-30,Tuesday,September,9,Q3,2025,40,FY2025
1004,1970-01-01 00:00:00.020251001,2025-10-01,Wednesday,October,10,Q4,2025,40,FY2025
1005,1970-01-01 00:00:00.020251002,2025-10-02,Thursday,October,10,Q4,2025,40,FY2025
1006,1970-01-01 00:00:00.020251003,2025-10-03,Friday,October,10,Q4,2025,40,FY2025
1007,1970-01-01 00:00:00.020251004,2025-10-04,Saturday,October,10,Q4,2025,40,FY2025
1008,1970-01-01 00:00:00.020251005,2025-10-05,Sunday,October,10,Q4,2025,40,FY2025
1009,1970-01-01 00:00:00.020251006,2025-10-06,Monday,October,10,Q4,2025,41,FY2025
1010,1970-01-01 00:00:00.020251007,2025-10-07,Tuesday,October,10,Q4,2025,41,FY2025
1011,1970-01-01 00:00:00.020251008,2025-10-08,Wednesday,October,10,Q4,2025,41,FY2025
1012,1970-01-01 00:00:00.020251009,2025-10-09,Thursday,October,10,Q4,2025,41,FY2025
1013,1970-01-01 00:00:00.020251010,2025-10-10,Friday,October,10,Q4,2025,41,FY2025
1014,1970-01-01 00:00:00.020251011,2025-10-11,Saturday,October,10,Q4,2025,41,FY2025
1015,1970-01-01 00:00:00.020251012,2025-10-12,Sunday,October,10,Q4,2025,41,FY2025
1016,1970-01-01 00:00:00.020251013,2025-10-13,Monday,October,10,Q4,2025,42,FY2025
1017,1970-01-01 00:00:00.020251014,2025-10-14,Tuesday,October,10,Q4,2025,42,FY2025
1018,1970-01-01 00:00:00.020251015,2025-10-15,Wednesday,October,10,Q4,2025,42,FY2025
1019,1970-01-01 00:00:00.020251016,2025-10-16,Thursday,October,10,Q4,2025,42,FY2025
1020,1970-01-01 00:00:00.020251017,2025-10-17,Friday,October,10,Q4,2025,42,FY2025
1021,1970-01-01 00:00:00.020251018,2025-10-18,Saturday,October,10,Q4,2025,42,FY2025
1022,1970-01-01 00:00:00.020251019,2025-10-19,Sunday,October,10,Q4,2025,42,FY2025
1023,1970-01-01 00:00:00.020251020,2025-10-20,Monday,October,10,Q4,2025,43,FY2025
1024,1970-01-01 00:00:00.020251021,2025-10-21,Tuesday,October,10,Q4,2025,43,FY2025
1025,1970-01-01 00:00:00.020251022,2025-10-22,Wednesday,October,10,Q4,2025,43,FY2025
1026,1970-01-01 00:00:00.020251023,2025-10-23,Thursday,October,10,Q4,2025,43,FY2025
1027,1970-01-01 00:00:00.020251024,2025-10-24,Friday,October,10,Q4,2025,43,FY2025
1028,1970-01-01 00:00:00.020251025,2025-10-25,Saturday,October,10,Q4,2025,43,FY2025
1029,1970-01-01 00:00:00.020251026,2025-10-26,Sunday,October,10,Q4,2025,43,FY2025
1030,1970-01-01 00:00:00.020251027,2025-10-27,Monday,October,10,Q4,2025,44,FY2025
1031,1970-01-01 00:00:00.020251028,2025-10-28,Tuesday,October,10,Q4,2025,44,FY2025
1032,1970-01-01 00:00:00.020251029,2025-10-29,Wednesday,October,10,Q4,2025,44,FY2025
1033,1970-01-01 00:00:00.020251030,2025-10-30,Thursday,October,10,Q4,2025,44,FY2025
1034,1970-01-01 00:00:00.020251031,2025-10-31,Friday,October,10,Q4,2025,44,FY2025
1035,1970-01-01 00:00:00.020251101,2025-11-01,Saturday,November,11,Q4,2025,44,FY2025
1036,1970-01-01 00:00:00.020251102,2025-11-02,Sunday,November,11,Q4,2025,44,FY2025
1037,1970-01-01 00:00:00.020251103,2025-11-03,Monday,November,11,Q4,2025,45,FY2025
1038,1970-01-01 00:00:00.020251104,2025-11-04,Tuesday,November,11,Q4,2025,45,FY2025
1039,1970-01-01 00:00:00.020251105,2025-11-05,Wednesday,November,11,Q4,2025,45,FY2025
1040,1970-01-01 00:00:00.020251106,2025-11-06,Thursday,November,11,Q4,2025,45,FY2025
1041,1970-01-01 00:00:00.020251107,2025-11-07,Friday,November,11,Q4,2025,45,FY2025
1042,1970-01-01 00:00:00.020251108,2025-11-08,Saturday,November,11,Q4,2025,45,FY2025
1043,1970-01-01 00:00:00.020251109,2025-11-09,Sunday,November,11,Q4,2025,45,FY2025
1044,1970-01-01 00:00:00.020251110,2025-11-10,Monday,November,11,Q4,2025,46,FY2025
1045,1970-01-01 00:00:00.020251111,2025-11-11,Tuesday,November,11,Q4,2025,46,FY2025
1046,1970-01-01 00:00:00.020251112,2025-11-12,Wednesday,November,11,Q4,2025,46,FY2025
1047,1970-01-01 00:00:00.020251113,2025-11-13,Thursday,November,11,Q4,2025,46,FY2025
1048,1970-01-01 00:00:00.020251114,2025-11-14,Friday,November,11,Q4,2025,46,FY2025
1049,1970-01-01 00:00:00.020251115,2025-11-15,Saturday,November,11,Q4,2025,46,FY2025
1050,1970-01-01 00:00:00.020251116,2025-11-16,Sunday,November,11,Q4,2025,46,FY2025
1051,1970-01-01 00:00:00.020251117,2025-11-17,Monday,November,11,Q4,2025,47,FY2025
1052,1970-01-01 00:00:00.020251118,2025-11-18,Tuesday,November,11,Q4,2025,47,FY2025
1053,1970-01-01 00:00:00.020251119,2025-11-19,Wednesday,November,11,Q4,2025,47,FY2025
1054,1970-01-01 00:00:00.020251120,2025-11-20,Thursday,November,11,Q4,2025,47,FY2025
1055,1970-01-01 00:00:00.020251121,2025-11-21,Friday,November,11,Q4,2025,47,FY2025
1056,1970-01-01 00:00:00.020251122,2025-11-22,Saturday,November,11,Q4,2025,47,FY2025
1057,1970-01-01 00:00:00.020251123,2025-11-23,Sunday,November,11,Q4,2025,47,FY2025
1058,1970-01-01 00:00:00.020251124,2025-11-24,Monday,November,11,Q4,2025,48,FY2025
1059,1970-01-01 00:00:00.020251125,2025-11-25,Tuesday,November,11,Q4,2025,48,FY2025
1060,1970-01-01 00:00:00.020251126,2025-11-26,Wednesday,November,11,Q4,2025,48,FY2025
1061,1970-01-01 00:00:00.020251127,2025-11-27,Thursday,November,11,Q4,2025,48,FY2025
1062,1970-01-01 00:00:00.020251128,2025-11-28,Friday,November,11,Q4,2025,48,FY2025
1063,1970-01-01 00:00:00.020251129,2025-11-29,Saturday,November,11,Q4,2025,48,FY2025
1064,1970-01-01 00:00:00.020251130,2025-11-30,Sunday,November,11,Q4,2025,48,FY2025
1065,1970-01-01 00:00:00.020251201,2025-12-01,Monday,December,12,Q4,2025,49,FY2025
1066,1970-01-01 00:00:00.020251202,2025-12-02,Tuesday,December,12,Q4,2025,49,FY2025
1067,1970-01-01 00:00:00.020251203,2025-12-03,Wednesday,December,12,Q4,2025,49,FY2025
1068,1970-01-01 00:00:00.020251204,2025-12-04,Thursday,December,12,Q4,2025,49,FY2025
1069,1970-01-01 00:00:00.020251205,2025-12-05,Friday,December,12,Q4,2025,49,FY2025
1070,1970-01-01 00:00:00.020251206,2025-12-06,Saturday,December,12,Q4,2025,49,FY2025
1071,1970-01-01 00:00:00.020251207,2025-12-07,Sunday,December,12,Q4,2025,49,FY2025
1072,1970-01-01 00:00:00.020251208,2025-12-08,Monday,December,12,Q4,2025,50,FY2025
1073,1970-01-01 00:00:00.020251209,2025-12-09,Tuesday,December,12,Q4,2025,50,FY2025
1074,1970-01-01 00:00:00.020251210,2025-12-10,Wednesday,December,12,Q4,2025,50,FY2025
1075,1970-01-01 00:00:00.020251211,2025-12-11,Thursday,December,12,Q4,2025,50,FY2025
1076,1970-01-01 00:00:00.020251212,2025-12-12,Friday,December,12,Q4,2025,50,FY2025
1077,1970-01-01 00:00:00.020251213,2025-12-13,Saturday,December,12,Q4,2025,50,FY2025
1078,1970-01-01 00:00:00.020251214,2025-12-14,Sunday,December,12,Q4,2025,50,FY2025
1079,1970-01-01 00:00:00.020251215,2025-12-15,Monday,December,12,Q4,2025,51,FY2025
1080,1970-01-01 00:00:00.020251216,2025-12-16,Tuesday,December,12,Q4,2025,51,FY2025
1081,1970-01-01 00:00:00.020251217,2025-12-17,Wednesday,December,12,Q4,2025,51,FY2025
1082,1970-01-01 00:00:00.020251218,2025-12-18,Thursday,December,12,Q4,2025,51,FY2025
1083,1970-01-01 00:00:00.020251219,2025-12-19,Friday,December,12,Q4,2025,51,FY2025
1084,1970-01-01 00:00:00.020251220,2025-12-20,Saturday,December,12,Q4,2025,51,FY2025
1085,1970-01-01 00:00:00.020251221,2025-12-21,Sunday,December,12,Q4,2025,51,FY2025
1086,1970-01-01 00:00:00.020251222,2025-12-22,Monday,December,12,Q4,2025,52,FY2025
1087,1970-01-01 00:00:00.020251223,2025-12-23,Tuesday,December,12,Q4,2025,52,FY2025
1088,1970-01-01 00:00:00.020251224,2025-12-24,Wednesday,December,12,Q4,2025,52,FY2025
1089,1970-01-01 00:00:00.020251225,2025-12-25,Thursday,December,12,Q4,2025,52,FY2025
1090,1970-01-01 00:00:00.020251226,2025-12-26,Friday,December,12,Q4,2025,52,FY2025
1091,1970-01-01 00:00:00.020251227,2025-12-27,Saturday,December,12,Q4,2025,52,FY2025
1092,1970-01-01 00:00:00.020251228,2025-12-28,Sunday,December,12,Q4,2025,52,FY2025
1093,1970-01-01 00:00:00.020251229,2025-12-29,Monday,December,12,Q4,2025,1,FY2025
1094,1970-01-01 00:00:00.020251230,2025-12-30,Tuesday,December,12,Q4,2025,1,FY2025
1095,1970-01-01 00:00:00.020251231,2025-12-31,Wednesday,December,12,Q4,2025,1,FY2025
1096,1970-01-01 00:00:00.020260101,2026-01-01,Thursday,January,1,Q1,2026,1,FY2026
1097,1970-01-01 00:00:00.020260102,2026-01-02,Friday,January,1,Q1,2026,1,FY2026
1098,1970-01-01 00:00:00.020260103,2026-01-03,Saturday,January,1,Q1,2026,1,FY2026
1099,1970-01-01 00:00:00.020260104,2026-01-04,Sunday,January,1,Q1,2026,1,FY2026
1100,1970-01-01 00:00:00.020260105,2026-01-05,Monday,January,1,Q1,2026,2,FY2026
1101,1970-01-01 00:00:00.020260106,2026-01-06,Tuesday,January,1,Q1,2026,2,FY2026
1102,1970-01-01 00:00:00.020260107,2026-01-07,Wednesday,January,1,Q1,2026,2,FY2026
1103,1970-01-01 00:00:00.020260108,2026-01-08,Thursday,January,1,Q1,2026,2,FY2026
1104,1970-01-01 00:00:00.020260109,2026-01-09,Friday,January,1,Q1,2026,2,FY2026
1105,1970-01-01 00:00:00.020260110,2026-01-10,Saturday,January,1,Q1,2026,2,FY2026
1106,1970-01-01 00:00:00.020260111,2026-01-11,Sunday,January,1,Q1,2026,2,FY2026
1107,1970-01-01 00:00:00.020260112,2026-01-12,Monday,January,1,Q1,2026,3,FY2026
1108,1970-01-01 00:00:00.020260113,2026-01-13,Tuesday,January,1,Q1,2026,3,FY2026
1109,1970-01-01 00:00:00.020260114,2026-01-14,Wednesday,January,1,Q1,2026,3,FY2026
1110,1970-01-01 00:00:00.020260115,2026-01-15,Thursday,January,1,Q1,2026,3,FY2026
1111,1970-01-01 00:00:00.020260116,2026-01-16,Friday,January,1,Q1,2026,3,FY2026
1112,1970-01-01 00:00:00.020260117,2026-01-17,Saturday,January,1,Q1,2026,3,FY2026
1113,1970-01-01 00:00:00.020260118,2026-01-18,Sunday,January,1,Q1,2026,3,FY2026
1114,1970-01-01 00:00:00.020260119,2026-01-19,Monday,January,1,Q1,2026,4,FY2026
1115,1970-01-01 00:00:00.020260120,2026-01-20,Tuesday,January,1,Q1,2026,4,FY2026
1116,1970-01-01 00:00:00.020260121,2026-01-21,Wednesday,January,1,Q1,2026,4,FY2026
1117,1970-01-01 00:00:00.020260122,2026-01-22,Thursday,January,1,Q1,2026,4,FY2026
1118,1970-01-01 00:00:00.020260123,2026-01-23,Friday,January,1,Q1,2026,4,FY2026
1119,1970-01-01 00:00:00.020260124,2026-01-24,Saturday,January,1,Q1,2026,4,FY2026
1120,1970-01-01 00:00:00.020260125,2026-01-25,Sunday,January,1,Q1,2026,4,FY2026
1121,1970-01-01 00:00:00.020260126,2026-01-26,Monday,January,1,Q1,2026,5,FY2026
1122,1970-01-01 00:00:00.020260127,2026-01-27,Tuesday,January,1,Q1,2026,5,FY2026
1123,1970-01-01 00:00:00.020260128,2026-01-28,Wednesday,January,1,Q1,2026,5,FY2026
1124,1970-01-01 00:00:00.020260129,2026-01-29,Thursday,January,1,Q1,2026,5,FY2026
1125,1970-01-01 00:00:00.020260130,2026-01-30,Friday,January,1,Q1,2026,5,FY2026
1126,1970-01-01 00:00:00.020260131,2026-01-31,Saturday,January,1,Q1,2026,5,FY2026
1127,1970-01-01 00:00:00.020260201,2026-02-01,Sunday,February,2,Q1,2026,5,FY2026
1128,1970-01-01 00:00:00.020260202,2026-02-02,Monday,February,2,Q1,2026,6,FY2026
1129,1970-01-01 00:00:00.020260203,2026-02-03,Tuesday,February,2,Q1,2026,6,FY2026
1130,1970-01-01 00:00:00.020260204,2026-02-04,Wednesday,February,2,Q1,2026,6,FY2026
1131,1970-01-01 00:00:00.020260205,2026-02-05,Thursday,February,2,Q1,2026,6,FY2026
1132,1970-01-01 00:00:00.020260206,2026-02-06,Friday,February,2,Q1,2026,6,FY2026
1133,1970-01-01 00:00:00.020260207,2026-02-07,Saturday,February,2,Q1,2026,6,FY2026
