Sales_ID,Date_Key,Product_ID,Customer_ID,Store_ID,Employee_ID,Payment_ID,Quantity,Unit_Price,Discount,Tax,Sales_Amount,Cost_Amount,Gross_Profit,Invoice_No,calculate,Difference,Date
31106,20250707,221,5976,17,85,3,18,399.73,1829.18,643.92,6009.88,4850.52,1159.36,INV2026031106,6009.88,0.0,2025-07-07
31107,20260507,138,6696,34,220,4,10,1053.2,1051.72,1137.63,10617.91,8174.53,2443.38,INV2026031107,10617.91,0.0,2026-05-07
31108,20260114,183,3290,33,57,5,11,841.5,514.16,1049.08,9791.42,6960.87,2830.55,INV2026031108,9791.42,0.0,2026-01-14
31109,20250210,254,3881,38,133,3,8,906.46,1255.8,719.51,6715.39,5872.64,842.75,INV2026031109,6715.39,0.0,2025-02-10
31110,20250923,10,2299,8,173,4,6,505.3,506.12,303.08,2828.76,2569.93,258.83,INV2026031110,2828.76,0.0,2025-09-23
31111,20260919,3,3158,13,6,4,20,134.52,792.98,227.69,2125.11,1517.87,607.24,INV2026031111,2125.11,0.0,2026-09-19
31112,20260501,346,345,22,247,4,12,939.73,1721.13,1146.68,10702.31,7242.82,3459.49,INV2026031112,10702.31,1.8189894035458565e-12,2026-05-01
31113,20250630,482,11187,34,65,2,14,379.87,406.02,589.46,5501.62,4225.38,1276.24,INV2026031113,5501.62,0.0,2025-06-30
31114,20251022,17,8413,17,73,2,7,1309.04,1885.83,873.29,8150.74,7561.49,589.25,INV2026031114,8150.739999999999,-9.094947017729282e-13,2025-10-22
31115,20260920,486,6962,35,226,2,19,804.85,2527.67,1531.74,14296.22,9161.43,5134.79,INV2026031115,14296.22,0.0,2026-09-20
31116,20250127,208,2704,35,14,2,9,356.94,882.83,279.56,2609.19,1805.83,803.36,INV2026031116,2609.19,0.0,2025-01-27
31117,20260125,355,11574,6,171,4,16,427.5,583.59,750.77,7007.18,5771.12,1236.06,INV2026031117,7007.18,0.0,2026-01-25
31118,20251105,191,10975,2,127,1,7,1327.31,1303.25,958.55,8946.47,8321.59,624.88,INV2026031118,8946.47,0.0,2025-11-05
31119,20261213,216,8711,13,92,5,9,1317.63,2548.17,1117.26,10427.76,9368.46,1059.3,INV2026031119,10427.760000000002,1.8189894035458565e-12,2026-12-13
31120,20260806,219,4739,12,75,5,19,1457.86,2435.77,3031.63,28295.2,15418.38,12876.82,INV2026031120,28295.2,-3.637978807091713e-12,2026-08-06
31121,20250827,74,1290,44,41,2,7,1172.08,2234.6,716.4,6686.36,6912.05,225.69,INV2026031121,6686.359999999999,-9.094947017729282e-13,2025-08-27
31122,20260725,449,4889,20,247,3,1,449.75,25.49,50.91,475.17,320.95,154.22,INV2026031122,475.17,-5.684341886080803e-14,2026-07-25
31123,20260501,291,6731,36,104,2,17,411.81,1456.89,665.27,6209.15,4730.16,1478.99,INV2026031123,6209.15,0.0,2026-05-01
31124,20260111,397,7859,40,72,4,13,678.96,723.92,972.31,9074.87,7925.99,1148.88,INV2026031124,9074.87,-1.8189894035458565e-12,2026-01-11
31125,20260523,334,3751,20,10,2,15,674.21,1006.34,1092.82,10199.63,8347.6,1852.03,INV2026031125,10199.63,1.8189894035458565e-12,2026-05-23
31126,20250714,465,8375,39,229,5,16,433.93,1528.48,649.73,6064.13,5756.58,307.55,INV2026031126,6064.129999999999,-9.094947017729282e-13,2025-07-14
31127,20251103,4,234,1,170,3,14,874.79,2827.41,1130.36,10550.01,10101.6,448.41,INV2026031127,10550.01,0.0,2025-11-03
31128,20250219,485,4594,33,128,2,17,1005.21,1953.26,1816.24,16951.55,11815.59,5135.96,INV2026031128,16951.55,0.0,2025-02-19
31129,20250803,280,8990,18,185,4,13,571.3,251.53,861.04,8036.41,4912.22,3124.19,INV2026031129,8036.41,0.0,2025-08-03
31130,20260411,303,9259,21,50,1,19,238.48,901.67,435.53,4064.98,2610.87,1454.11,INV2026031130,4064.98,-4.547473508864641e-13,2026-04-11
31131,20250802,359,3746,31,25,5,7,1420.1,2090.0,942.08,8792.78,6962.96,1829.82,INV2026031131,8792.779999999999,-1.8189894035458565e-12,2025-08-02
31132,20250331,222,9323,23,101,2,15,998.22,2900.5,1448.74,13521.54,11923.33,1598.21,INV2026031132,13521.54,0.0,2025-03-31
31133,20250330,324,3085,48,47,5,9,912.56,1232.99,837.61,7817.66,6285.01,1532.65,INV2026031133,7817.659999999999,-9.094947017729282e-13,2025-03-30
31134,20260421,402,7528,24,189,2,9,645.23,8.95,695.77,6493.89,3263.51,3230.38,INV2026031134,6493.889999999999,-9.094947017729282e-13,2026-04-21
31135,20260519,55,6261,3,13,4,1,647.98,28.68,74.32,693.62,520.02,173.6,INV2026031135,693.6200000000001,1.1368683772161605e-13,2026-05-19
31136,20260807,5,8815,22,154,3,2,788.4,135.51,172.95,1614.24,911.34,702.9,INV2026031136,1614.24,0.0,2026-08-07
31137,20260627,435,10499,4,111,5,15,62.37,58.05,105.3,982.8,539.61,443.19,INV2026031137,982.8,0.0,2026-06-27
31138,20251203,446,6157,9,101,4,20,199.11,873.18,373.08,3482.1,3304.78,177.32,INV2026031138,3482.1000000000004,4.547473508864641e-13,2025-12-03
31139,20250524,5,7541,26,88,4,17,517.47,1054.14,929.14,8671.99,7391.64,1280.35,INV2026031139,8671.99,0.0,2025-05-24
31140,20251202,88,6798,11,10,4,6,1217.57,1582.29,686.78,6409.91,6459.67,49.76,INV2026031140,6409.91,0.0,2025-12-02
31141,20250916,289,3246,32,63,2,11,623.71,1811.45,605.92,5655.28,4292.72,1362.56,INV2026031141,5655.280000000001,9.094947017729282e-13,2025-09-16
31142,20260223,285,3464,34,36,1,13,951.79,1916.44,1254.82,11711.65,7166.58,4545.07,INV2026031142,11711.65,0.0,2026-02-23
31143,20260627,116,5179,41,164,5,2,980.37,84.51,225.15,2101.38,1474.04,627.34,INV2026031143,2101.38,0.0,2026-06-27
31144,20250102,479,3089,49,8,5,17,158.55,289.49,288.7,2694.56,1872.9,821.66,INV2026031144,2694.5600000000004,4.547473508864641e-13,2025-01-02
31145,20260504,354,10248,21,10,2,16,747.77,1043.7,1310.47,12231.09,9558.33,2672.76,INV2026031145,12231.089999999998,-1.8189894035458565e-12,2026-05-04
31146,20260713,315,11686,43,220,3,10,1077.44,2142.48,1035.83,9667.75,7381.0,2286.75,INV2026031146,9667.750000000002,1.8189894035458565e-12,2026-07-13
31147,20260927,369,5458,15,161,1,8,365.93,35.46,347.04,3239.02,1813.38,1425.64,INV2026031147,3239.02,0.0,2026-09-27
31148,20251003,358,8362,17,88,5,2,463.88,180.69,89.65,836.72,691.3,145.42,INV2026031148,836.7199999999999,-1.1368683772161605e-13,2025-10-03
31149,20260221,292,10912,11,247,5,9,446.18,387.33,435.39,4063.68,3312.2,751.48,INV2026031149,4063.68,0.0,2026-02-21
31150,20250928,374,4213,50,102,5,20,1083.68,2533.84,2296.77,21436.53,17258.64,4177.89,INV2026031150,21436.53,3.637978807091713e-12,2025-09-28
31151,20260627,32,9165,48,112,4,14,1252.68,162.79,2084.97,19459.7,9911.86,9547.84,INV2026031151,19459.7,0.0,2026-06-27
31152,20250729,153,4336,31,6,4,1,1279.59,372.8,108.81,1015.6,1093.73,78.13,INV2026031152,1015.6,-1.1368683772161605e-13,2025-07-29
31153,20260520,57,6340,32,243,2,1,731.28,166.78,67.74,632.24,574.99,57.25,INV2026031153,632.24,0.0,2026-05-20
31154,20260814,333,1772,50,236,2,3,893.42,500.77,261.54,2441.03,2226.3,214.73,INV2026031154,2441.03,-4.547473508864641e-13,2026-08-14
31155,20250305,411,1370,16,208,2,11,346.88,334.07,417.79,3899.4,3415.85,483.55,INV2026031155,3899.4,-4.547473508864641e-13,2025-03-05
31156,20260616,40,11330,27,55,2,16,274.43,383.69,480.86,4488.05,3363.85,1124.2,INV2026031156,4488.05,0.0,2026-06-16
31157,20260416,447,160,30,178,5,12,1174.03,3325.22,1291.58,12054.72,11995.55,59.17,INV2026031157,12054.72,1.8189894035458565e-12,2026-04-16
31158,20251204,310,7096,39,131,3,20,347.45,1701.33,629.72,5877.39,4867.02,1010.37,INV2026031158,5877.39,0.0,2025-12-04
31159,20251030,474,6329,5,212,3,14,288.11,488.42,425.41,3970.53,3374.98,595.55,INV2026031159,3970.53,-4.547473508864641e-13,2025-10-30
31160,20261026,101,6202,33,47,4,11,870.01,922.0,1037.77,9685.88,6472.95,3212.93,INV2026031160,9685.88,1.8189894035458565e-12,2026-10-26
31161,20250308,436,7823,44,118,4,10,178.38,217.22,187.99,1754.57,982.49,772.08,INV2026031161,1754.57,0.0,2025-03-08
31162,20260506,73,5361,48,192,3,1,734.86,18.06,86.02,802.82,617.62,185.2,INV2026031162,802.82,0.0,2026-05-06
31163,20251024,94,2201,43,41,1,7,988.8,1693.87,627.33,5855.06,3865.37,1989.69,INV2026031163,5855.06,-9.094947017729282e-13,2025-10-24
31164,20260127,253,4026,23,176,5,2,1008.52,384.09,195.95,1828.9,1477.03,351.87,INV2026031164,1828.9,0.0,2026-01-27
31165,20251019,263,6435,35,206,4,14,431.64,180.39,703.51,6566.08,4834.35,1731.73,INV2026031165,6566.08,0.0,2025-10-19
31166,20260319,73,9355,19,16,2,2,43.42,21.84,7.8,72.8,55.08,17.72,INV2026031166,72.8,0.0,2026-03-19
31167,20250609,412,3952,34,68,4,6,548.61,169.62,374.64,3496.68,2016.14,1480.54,INV2026031167,3496.68,0.0,2025-06-09
31168,20261001,38,4632,48,7,4,17,335.83,1564.55,497.35,4641.91,3411.86,1230.05,INV2026031168,4641.91,0.0,2026-10-01
31169,20261008,264,5321,45,80,3,6,174.99,76.83,116.77,1089.88,721.61,368.27,INV2026031169,1089.88,0.0,2026-10-08
31170,20250725,496,8574,27,232,3,5,1070.32,838.38,541.59,5054.81,3764.48,1290.33,INV2026031170,5054.81,-9.094947017729282e-13,2025-07-25
31171,20261006,161,3514,31,69,2,2,1125.94,281.91,236.4,2206.37,1985.47,220.9,INV2026031171,2206.37,0.0,2026-10-06
31172,20260117,407,1067,22,168,5,15,289.5,902.56,412.79,3852.73,2979.9,872.83,INV2026031172,3852.73,0.0,2026-01-17
31173,20260124,458,883,42,168,1,18,643.26,542.45,1324.35,12360.58,8365.08,3995.5,INV2026031173,12360.58,0.0,2026-01-24
31174,20261002,484,3331,24,84,3,7,103.01,213.11,60.96,568.92,529.48,39.44,INV2026031174,568.9200000000001,1.1368683772161605e-13,2026-10-02
31175,20250318,470,2970,23,38,3,7,803.46,941.28,561.95,5244.89,3988.97,1255.92,INV2026031175,5244.89,0.0,2025-03-18
31176,20260609,227,8241,43,151,4,11,542.98,202.32,692.46,6462.92,5210.32,1252.6,INV2026031176,6462.920000000001,9.094947017729282e-13,2026-06-09
31177,20261108,258,3056,42,55,1,4,827.02,863.32,293.37,2738.13,2883.53,145.4,INV2026031177,2738.13,-4.547473508864641e-13,2026-11-08
31178,20260821,259,102,49,245,5,19,1321.21,2385.77,2726.07,25443.29,19857.32,5585.97,INV2026031178,25443.29,0.0,2026-08-21
31179,20260108,397,8226,13,139,2,8,585.09,429.22,510.18,4761.68,3363.96,1397.72,INV2026031179,4761.68,0.0,2026-01-08
31180,20261016,388,11681,3,110,4,3,414.91,252.89,119.02,1110.86,705.52,405.34,INV2026031180,1110.86,2.273736754432321e-13,2026-10-16
31181,20250919,216,5,23,164,2,3,1482.77,309.61,496.64,4635.34,3282.59,1352.75,INV2026031181,4635.34,0.0,2025-09-19
31182,20260701,310,2117,27,61,5,19,1143.85,2682.51,2286.08,21336.72,17290.32,4046.4,INV2026031182,21336.72,0.0,2026-07-01
31183,20260416,194,9259,46,212,4,4,1270.53,1386.64,443.46,4138.94,3131.06,1007.88,INV2026031183,4138.94,0.0,2026-04-16
31184,20250519,190,11186,2,50,1,16,1044.82,3738.06,1557.49,14536.55,12502.25,2034.3,INV2026031184,14536.55,0.0,2025-05-19
31185,20251028,142,4602,5,79,1,15,821.68,1865.12,1255.21,11715.29,8491.98,3223.31,INV2026031185,11715.289999999995,-3.637978807091713e-12,2025-10-28
31186,20260307,123,2362,47,41,5,3,71.87,5.79,25.18,235.0,174.93,60.07,INV2026031186,235.00000000000003,2.8421709430404014e-14,2026-03-07
31187,20250609,446,5553,44,70,3,10,279.57,622.74,260.76,2433.72,2380.29,53.43,INV2026031187,2433.7200000000003,4.547473508864641e-13,2025-06-09
31188,20250425,249,8999,22,241,2,1,1192.55,352.54,100.8,940.81,681.94,258.87,INV2026031188,940.81,0.0,2025-04-25
31189,20260607,4,1306,36,176,1,12,934.28,1497.51,1165.66,10879.51,9379.12,1500.39,INV2026031189,10879.51,0.0,2026-06-07
31190,20260408,206,2967,45,237,5,18,115.11,493.87,189.37,1767.48,1815.89,48.41,INV2026031190,1767.48,0.0,2026-04-08
31191,20251226,424,3182,10,111,4,6,1248.58,1885.23,672.75,6279.0,5695.63,583.37,INV2026031191,6279.0,0.0,2025-12-26
31192,20261010,488,9981,9,98,1,15,30.69,35.55,50.98,475.78,375.57,100.21,INV2026031192,475.78,5.684341886080803e-14,2026-10-10
31193,20260823,113,3058,30,121,4,19,238.15,238.9,514.31,4800.26,3335.99,1464.27,INV2026031193,4800.26,0.0,2026-08-23
31194,20260507,334,1024,30,99,2,20,815.82,1257.77,1807.04,16865.67,13186.27,3679.4,INV2026031194,16865.670000000002,3.637978807091713e-12,2026-05-07
31195,20261224,395,5900,1,13,5,1,198.8,45.76,18.36,171.4,126.39,45.01,INV2026031195,171.40000000000003,2.8421709430404014e-14,2026-12-24
31196,20250527,408,10467,48,53,3,13,617.67,2361.4,680.2,6348.51,6151.22,197.29,INV2026031196,6348.509999999999,-9.094947017729282e-13,2025-05-27
31197,20250920,69,1667,18,128,1,19,1107.76,2068.83,2277.43,21256.04,16199.02,5057.02,INV2026031197,21256.04,0.0,2025-09-20
31198,20250518,197,8866,5,36,3,8,552.56,887.58,423.95,3956.85,2865.34,1091.51,INV2026031198,3956.85,-4.547473508864641e-13,2025-05-18
31199,20250913,165,5448,25,134,3,3,1399.74,272.09,471.26,4398.39,2918.04,1480.35,INV2026031199,4398.39,0.0,2025-09-13
31200,20261017,481,222,38,148,1,13,299.29,725.61,379.82,3544.98,3421.37,123.61,INV2026031200,3544.9800000000005,4.547473508864641e-13,2026-10-17
31201,20260811,319,9168,18,59,5,20,637.8,11.61,1529.33,14273.72,7435.27,6838.45,INV2026031201,14273.72,0.0,2026-08-11
31202,20261113,27,9119,11,100,4,12,1492.93,3432.57,1737.91,16220.5,13435.79,2784.71,INV2026031202,16220.5,0.0,2026-11-13
31203,20250425,423,2455,43,225,2,2,1305.54,505.71,252.64,2358.01,2145.92,212.09,INV2026031203,2358.01,-4.547473508864641e-13,2025-04-25
31204,20260713,411,11068,16,18,1,13,561.81,983.9,758.36,7077.99,6368.4,709.59,INV2026031204,7077.989999999999,-9.094947017729282e-13,2026-07-13
31205,20260130,284,11404,42,250,5,15,445.86,1246.48,652.97,6094.39,3873.22,2221.17,INV2026031205,6094.39,0.0,2026-01-30
31206,20250815,19,9642,9,168,3,20,906.7,3841.47,1715.1,16007.63,15044.99,962.64,INV2026031206,16007.63,1.8189894035458565e-12,2025-08-15
31207,20260726,49,775,39,112,2,8,1319.12,771.81,1173.74,10954.89,7247.11,3707.78,INV2026031207,10954.89,0.0,2026-07-26
31208,20260916,423,6301,30,77,3,7,1012.44,208.28,825.46,7704.26,4271.43,3432.83,INV2026031208,7704.26,0.0,2026-09-16
31209,20250818,376,2242,45,43,2,12,348.57,223.87,475.08,4434.05,3355.3,1078.75,INV2026031209,4434.05,0.0,2025-08-18
31210,20260926,214,11909,2,226,2,4,1059.64,47.16,502.97,4694.37,2926.99,1767.38,INV2026031210,4694.370000000001,9.094947017729282e-13,2026-09-26
31211,20261218,113,4484,35,222,4,2,315.89,2.99,75.45,704.24,376.14,328.1,INV2026031211,704.24,0.0,2026-12-18
31212,20250909,484,8399,38,33,3,17,1284.04,3612.59,2185.93,20402.02,18320.37,2081.65,INV2026031212,20402.02,0.0,2025-09-09
31213,20250707,48,94,26,202,2,15,1442.94,741.81,2508.27,23410.56,12321.15,11089.41,INV2026031213,23410.56,0.0,2025-07-07
31214,20250531,417,10576,24,8,4,20,902.78,2583.45,1856.66,17328.81,16164.35,1164.46,INV2026031214,17328.809999999998,-3.637978807091713e-12,2025-05-31
31215,20251117,20,11108,46,104,5,15,162.97,224.39,266.42,2486.58,1441.34,1045.24,INV2026031215,2486.5800000000004,4.547473508864641e-13,2025-11-17
31216,20250224,55,11491,30,227,5,8,492.11,481.9,414.6,3869.58,2903.69,965.89,INV2026031216,3869.58,0.0,2025-02-24
31217,20250722,403,6982,16,27,4,8,1202.19,1901.81,925.89,8641.6,5300.31,3341.29,INV2026031217,8641.6,0.0,2025-07-22
31218,20250929,319,466,40,187,1,20,329.64,1369.46,626.8,5850.14,4231.82,1618.32,INV2026031218,5850.139999999999,-9.094947017729282e-13,2025-09-29
31219,20260910,385,3282,25,12,2,11,131.02,403.67,124.51,1162.06,942.64,219.42,INV2026031219,1162.06,0.0,2026-09-10
31220,20260403,440,2960,39,22,1,1,1069.94,218.17,102.21,953.98,858.76,95.22,INV2026031220,953.98,1.1368683772161605e-13,2026-04-03
31221,20260215,94,11038,6,222,4,9,305.18,797.59,233.88,2182.91,1539.6,643.31,INV2026031221,2182.91,0.0,2026-02-15
31222,20260606,98,7219,17,97,2,3,958.97,497.43,285.54,2665.02,1630.93,1034.09,INV2026031222,2665.02,0.0,2026-06-06
31223,20260421,408,2555,40,205,1,13,508.08,1192.17,649.54,6062.41,4276.5,1785.91,INV2026031223,6062.41,0.0,2026-04-21
31224,20260610,223,7912,34,201,5,5,1297.47,146.83,760.86,7101.38,4602.93,2498.45,INV2026031224,7101.38,0.0,2026-06-10
31225,20251221,115,8255,45,3,1,1,960.63,146.28,97.72,912.07,668.68,243.39,INV2026031225,912.07,0.0,2025-12-21
31226,20250705,472,5369,2,13,3,20,45.56,250.23,79.32,740.29,657.66,82.63,INV2026031226,740.29,0.0,2025-07-05
31227,20250730,212,1684,38,196,1,2,680.64,122.6,148.64,1387.32,1216.89,170.43,INV2026031227,1387.3200000000002,2.273736754432321e-13,2025-07-30
31228,20260417,338,9497,47,247,2,4,797.63,639.2,306.16,2857.48,2398.19,459.29,INV2026031228,2857.48,-4.547473508864641e-13,2026-04-17
31229,20260310,409,7764,1,193,2,19,334.63,1289.58,608.21,5676.6,3793.75,1882.85,INV2026031229,5676.6,0.0,2026-03-10
31230,20250514,328,1227,28,65,3,15,1154.55,3475.56,1661.12,15503.81,12563.32,2940.49,INV2026031230,15503.81,1.8189894035458565e-12,2025-05-14
31231,20250119,489,639,8,22,5,19,761.84,3768.46,1284.78,11991.28,10338.2,1653.08,INV2026031231,11991.28,0.0,2025-01-19
31232,20250221,237,977,1,108,1,20,309.03,1759.38,530.55,4951.77,4525.43,426.34,INV2026031232,4951.77,-9.094947017729282e-13,2025-02-21
31233,20260928,373,5478,26,250,2,13,337.18,1161.17,386.66,3608.83,3539.5,69.33,INV2026031233,3608.83,0.0,2026-09-28
31234,20260621,297,4642,32,54,5,19,105.44,1.76,240.19,2241.79,1390.04,851.75,INV2026031234,2241.79,0.0,2026-06-21
31235,20260204,440,1149,36,11,4,15,105.26,219.08,163.18,1523.0,901.55,621.45,INV2026031235,1523.0000000000002,2.273736754432321e-13,2026-02-04
31236,20260329,172,4833,13,228,5,11,1134.43,671.64,1416.85,13223.94,7735.83,5488.11,INV2026031236,13223.940000000002,1.8189894035458565e-12,2026-03-29
31237,20260603,306,11595,50,142,4,13,325.61,62.91,500.4,4670.42,2400.53,2269.89,INV2026031237,4670.42,0.0,2026-06-03
31238,20250327,20,8458,24,235,3,10,1180.58,3148.58,1038.87,9696.09,9344.67,351.42,INV2026031238,9696.09,0.0,2025-03-27
31239,20250912,186,512,44,143,2,2,1224.7,140.87,277.02,2585.55,1977.97,607.58,INV2026031239,2585.55,0.0,2025-09-12
31240,20250619,89,3359,15,74,5,1,564.86,0.79,67.69,631.76,346.1,285.66,INV2026031240,631.76,0.0,2025-06-19
31241,20250307,495,4721,20,72,3,17,1351.87,2100.13,2505.8,23387.46,12680.94,10706.52,INV2026031241,23387.459999999995,-3.637978807091713e-12,2025-03-07
31242,20250508,287,2218,5,153,4,2,1296.27,603.09,238.73,2228.18,1505.62,722.56,INV2026031242,2228.18,0.0,2025-05-08
31243,20251124,245,547,44,27,4,9,1135.76,1834.56,1006.47,9393.75,8149.22,1244.53,INV2026031243,9393.75,0.0,2025-11-24
31244,20261013,307,9604,10,57,3,1,1490.61,258.37,147.87,1380.11,1290.79,89.32,INV2026031244,1380.1099999999997,-2.273736754432321e-13,2026-10-13
31245,20260130,248,8455,48,30,5,20,1461.59,1959.46,3272.68,30545.02,16430.11,14114.91,INV2026031245,30545.02,0.0,2026-01-30
31246,20261109,247,1848,27,162,1,8,646.96,1130.11,485.47,4531.04,4205.44,325.6,INV2026031246,4531.040000000001,9.094947017729282e-13,2026-11-09
31247,20250106,265,3717,45,221,5,4,1048.82,604.53,430.89,4021.64,3167.85,853.79,INV2026031247,4021.64,0.0,2025-01-06
31248,20250515,270,6557,16,68,1,15,903.15,3960.49,1150.41,10737.17,9189.66,1547.51,INV2026031248,10737.17,0.0,2025-05-15
31249,20260109,403,3159,32,237,2,3,989.04,561.7,288.65,2694.07,2559.36,134.71,INV2026031249,2694.07,0.0,2026-01-09
31250,20260616,372,10694,8,161,2,10,661.13,912.69,683.83,6382.44,4705.36,1677.08,INV2026031250,6382.4400000000005,9.094947017729282e-13,2026-06-16
31251,20251226,369,8602,46,29,2,6,697.99,882.09,396.7,3702.55,2389.68,1312.87,INV2026031251,3702.55,0.0,2025-12-26
31252,20260504,258,9819,47,201,4,17,541.3,51.34,1098.09,10248.85,6472.69,3776.16,INV2026031252,10248.85,-1.8189894035458565e-12,2026-05-04
31253,20260405,434,1232,27,176,5,18,1499.75,4361.01,2716.14,25350.63,20747.22,4603.41,INV2026031253,25350.63,-3.637978807091713e-12,2026-04-05
31254,20250303,461,2833,16,218,2,19,1258.6,5520.29,2207.17,20600.28,18868.85,1731.43,INV2026031254,20600.28,0.0,2025-03-03
31255,20260308,164,5192,50,224,5,14,1421.39,889.23,2281.23,21291.46,16213.45,5078.01,INV2026031255,21291.460000000003,3.637978807091713e-12,2026-03-08
31256,20250727,82,626,29,77,4,13,370.36,1381.14,412.02,3845.56,2793.02,1052.54,INV2026031256,3845.56,0.0,2025-07-27
31257,20260515,156,10342,48,21,1,16,1279.76,3926.32,1985.98,18535.82,17996.69,539.13,INV2026031257,18535.82,0.0,2026-05-15
31258,20261122,374,2883,9,240,5,17,419.01,301.87,818.56,7639.86,4080.74,3559.12,INV2026031258,7639.860000000001,9.094947017729282e-13,2026-11-22
31259,20250426,476,11882,15,101,3,6,95.58,129.26,53.31,497.53,450.72,46.81,INV2026031259,497.53,5.684341886080803e-14,2025-04-26
31260,20251022,140,11908,7,108,5,14,1320.43,1301.78,2062.11,19246.35,10655.1,8591.25,INV2026031260,19246.35,3.637978807091713e-12,2025-10-22
31261,20260110,17,11305,48,15,1,19,1373.53,2471.68,2835.05,26460.44,22343.18,4117.26,INV2026031261,26460.44,0.0,2026-01-10
31262,20260127,450,3385,12,128,2,2,992.22,510.07,176.92,1651.29,1781.09,129.8,INV2026031262,1651.2900000000002,2.273736754432321e-13,2026-01-27
31263,20251031,393,11203,39,18,3,8,118.97,233.32,86.21,804.65,679.2,125.45,INV2026031263,804.6500000000001,1.1368683772161605e-13,2025-10-31
31264,20260312,386,9661,5,83,4,11,434.73,972.99,457.08,4266.12,3845.56,420.56,INV2026031264,4266.120000000001,9.094947017729282e-13,2026-03-12
31265,20250107,363,11221,32,70,1,20,314.27,134.43,738.12,6889.09,3629.11,3259.98,INV2026031265,6889.089999999999,-9.094947017729282e-13,2025-01-07
31266,20250610,479,5025,17,203,3,6,601.91,229.14,405.88,3788.2,2455.39,1332.81,INV2026031266,3788.2,4.547473508864641e-13,2025-06-10
31267,20260506,31,2279,25,102,5,7,643.97,793.06,445.77,4160.5,4032.69,127.81,INV2026031267,4160.5,0.0,2026-05-06
31268,20260731,58,4363,39,229,2,4,423.9,486.39,145.11,1354.32,1197.83,156.49,INV2026031268,1354.3200000000002,2.273736754432321e-13,2026-07-31
31269,20250312,153,6275,7,192,2,6,406.66,312.67,255.27,2382.56,1939.35,443.21,INV2026031269,2382.56,0.0,2025-03-12
31270,20250902,190,1889,6,174,1,20,748.34,852.77,1693.68,15807.71,11058.97,4748.74,INV2026031270,15807.71,1.8189894035458565e-12,2025-09-02
31271,20261022,260,5193,42,94,5,8,462.26,143.44,426.56,3981.2,3138.56,842.64,INV2026031271,3981.2,0.0,2026-10-22
31272,20260604,491,1325,14,153,4,12,378.97,349.51,503.78,4701.91,3789.79,912.12,INV2026031272,4701.91,0.0,2026-06-04
31273,20250405,86,7527,17,101,3,10,987.86,550.38,1119.39,10447.61,8627.28,1820.33,INV2026031273,10447.61,0.0,2025-04-05
31274,20250804,152,8807,49,163,2,16,73.19,247.63,110.81,1034.22,752.4,281.82,INV2026031274,1034.22,0.0,2025-08-04
31275,20260926,212,3593,11,226,3,4,884.68,267.93,392.49,3663.28,2847.86,815.42,INV2026031275,3663.28,-4.547473508864641e-13,2026-09-26
31276,20250907,210,10817,11,111,4,16,1045.21,1046.53,1881.22,17558.05,14901.98,2656.07,INV2026031276,17558.05,0.0,2025-09-07
31277,20250519,135,8334,37,205,3,10,896.27,294.46,1040.19,9708.43,7240.54,2467.89,INV2026031277,9708.430000000002,1.8189894035458565e-12,2025-05-19
31278,20250226,20,10731,44,27,3,15,1019.41,2795.87,1499.43,13994.71,12586.31,1408.4,INV2026031278,13994.71,0.0,2025-02-26
31279,20250418,222,6044,46,223,5,5,1389.9,391.78,786.93,7344.65,5490.71,1853.94,INV2026031279,7344.650000000001,9.094947017729282e-13,2025-04-18
31280,20260530,416,9160,43,170,3,17,922.05,2448.28,1587.19,14813.76,9539.64,5274.12,INV2026031280,14813.759999999998,-1.8189894035458565e-12,2026-05-30
31281,20260619,325,2530,40,212,3,2,179.03,80.63,33.29,310.72,307.62,3.1,INV2026031281,310.72,0.0,2026-06-19
31282,20261227,48,7609,50,134,5,13,1310.53,691.12,1961.49,18307.26,10905.54,7401.72,INV2026031282,18307.26,0.0,2026-12-27
31283,20250529,455,8082,25,226,4,5,1214.18,1026.27,605.36,5649.99,3430.29,2219.7,INV2026031283,5649.990000000001,9.094947017729282e-13,2025-05-29
31284,20250217,132,2861,15,152,2,15,1275.42,2294.15,2020.46,18857.61,14759.69,4097.92,INV2026031284,18857.61,0.0,2025-02-17
31285,20261203,303,10202,19,243,2,5,180.52,216.14,82.38,768.84,734.98,33.86,INV2026031285,768.84,0.0,2026-12-03
31286,20251215,393,10719,17,93,1,1,107.56,26.2,9.76,91.12,76.03,15.09,INV2026031286,91.12,0.0,2025-12-15
31287,20250319,344,1526,27,96,4,3,1145.17,657.9,333.31,3110.92,2226.8,884.12,INV2026031287,3110.92,0.0,2025-03-19
31288,20260327,177,1528,42,188,4,14,1127.58,1541.5,1709.35,15953.97,11353.5,4600.47,INV2026031288,15953.97,0.0,2026-03-27
31289,20250112,46,5965,44,27,5,11,534.62,1482.61,527.79,4926.0,3795.29,1130.71,INV2026031289,4926.0,0.0,2025-01-12
31290,20251220,227,6963,24,29,1,2,1427.99,62.01,335.28,3129.25,2115.55,1013.7,INV2026031290,3129.25,0.0,2025-12-20
31291,20261005,270,2159,27,203,1,14,359.63,269.35,571.86,5337.33,3857.15,1480.18,INV2026031291,5337.329999999999,-9.094947017729282e-13,2026-10-05
31292,20260522,178,6678,24,102,3,9,498.45,513.75,476.68,4448.98,3529.95,919.03,INV2026031292,4448.9800000000005,9.094947017729282e-13,2026-05-22
