Purchase_ID,Date_Key,Supplier_ID,Product_ID,Store_ID,Quantity,Purchase_Price,Purchase_Amount,Invoice_No,Lead_Time
PUR007006,20250506,SUP095,PRD236,ST018,305,747.86,228097.3,PINV007006,3
PUR007007,20270630,SUP034,PRD272,ST028,305,656.11,200113.55,PINV007007,1
PUR007008,20270105,SUP056,PRD065,ST034,67,403.66,27045.22,PINV007008,15
PUR007009,20250116,SUP024,PRD183,ST016,280,152.03,42568.4,PINV007009,13
PUR007010,20270813,SUP030,PRD149,ST001,183,391.34,71615.22,PINV007010,13
PUR007011,20250508,SUP068,PRD260,ST006,498,84.33,41996.34,PINV007011,11
PUR007012,20250212,SUP039,PRD159,ST006,194,396.11,76845.34,PINV007012,15
PUR007013,20240508,SUP084,PRD185,ST040,245,179.16,43894.2,PINV007013,10
PUR007014,20260127,SUP077,PRD078,ST026,419,275.75,115539.25,PINV007014,1
PUR007015,20250525,SUP066,PRD231,ST005,144,760.9,109569.6,PINV007015,12
PUR007016,20240913,SUP004,PRD168,ST027,80,167.36,13388.8,PINV007016,13
PUR007017,20260203,SUP013,PRD019,ST036,470,468.3,220101.0,PINV007017,3
PUR007018,20261129,SUP047,PRD162,ST016,106,254.72,27000.32,PINV007018,11
PUR007019,20260621,SUP031,PRD151,ST005,485,422.0,204670.0,PINV007019,5
PUR007020,20230216,SUP097,PRD203,ST024,316,324.0,102384.0,PINV007020,6
PUR007021,20230331,SUP040,PRD214,ST041,79,760.0,60040.0,PINV007021,14
PUR007022,20280429,SUP086,PRD126,ST032,128,444.22,56860.16,PINV007022,8
PUR007023,20270316,SUP062,PRD253,ST020,472,289.47,136629.84,PINV007023,1
PUR007024,20260326,SUP068,PRD145,ST034,231,33.75,7796.25,PINV007024,3
PUR007025,20280124,SUP093,PRD283,ST024,143,471.63,67443.09,PINV007025,3
PUR007026,20261002,SUP095,PRD262,ST043,80,470.95,37676.0,PINV007026,8
PUR007027,20231009,SUP044,PRD070,ST029,271,628.76,170393.96,PINV007027,5
PUR007028,20250202,SUP012,PRD278,ST006,441,431.63,190348.83,PINV007028,9
PUR007029,20260521,SUP020,PRD070,ST037,258,531.31,137077.98,PINV007029,10
PUR007030,20230222,SUP035,PRD238,ST031,470,344.47,161900.9,PINV007030,4
PUR007031,20270827,SUP001,PRD023,ST002,339,244.33,82827.87,PINV007031,9
PUR007032,20230916,SUP025,PRD284,ST023,354,118.34,41892.36,PINV007032,5
PUR007033,20251019,SUP008,PRD036,ST035,361,395.0,142595.0,PINV007033,2
PUR007034,20230127,SUP052,PRD187,ST005,269,662.93,178328.17,PINV007034,7
PUR007035,20240820,SUP086,PRD107,ST035,135,476.03,64264.05,PINV007035,9
PUR007036,20260621,SUP067,PRD213,ST026,82,73.25,6006.5,PINV007036,13
PUR007037,20281226,SUP077,PRD149,ST002,112,446.66,50025.92,PINV007037,1
PUR007038,20240611,SUP066,PRD217,ST023,271,757.42,205260.82,PINV007038,7
PUR007039,20250317,SUP042,PRD268,ST032,387,510.04,197385.48,PINV007039,11
PUR007040,20230206,SUP051,PRD188,ST035,302,576.24,174024.48,PINV007040,6
PUR007041,20270921,SUP076,PRD292,ST038,375,549.66,206122.5,PINV007041,5
PUR007042,20280619,SUP040,PRD151,ST047,330,647.99,213836.7,PINV007042,5
PUR007043,20270811,SUP077,PRD025,ST014,157,503.52,79052.64,PINV007043,2
PUR007044,20251103,SUP076,PRD009,ST020,221,156.42,34568.82,PINV007044,11
PUR007045,20270406,SUP032,PRD124,ST023,246,586.68,144323.28,PINV007045,13
PUR007046,20231024,SUP093,PRD036,ST047,465,627.92,291982.8,PINV007046,2
PUR007047,20280916,SUP039,PRD267,ST022,213,137.47,29281.11,PINV007047,12
PUR007048,20270411,SUP048,PRD282,ST008,385,217.74,83829.9,PINV007048,3
PUR007049,20251006,SUP094,PRD030,ST010,166,587.47,97520.02,PINV007049,4
PUR007050,20270924,SUP098,PRD255,ST045,68,38.5,2618.0,PINV007050,14
PUR007051,20280818,SUP042,PRD094,ST006,454,359.72,163312.88,PINV007051,7
PUR007052,20270127,SUP027,PRD264,ST023,299,413.49,123633.51,PINV007052,8
PUR007053,20251108,SUP024,PRD130,ST022,240,637.69,153045.6,PINV007053,12
PUR007054,20261026,SUP007,PRD108,ST004,301,414.57,124785.57,PINV007054,2
PUR007055,20261013,SUP012,PRD285,ST030,199,467.52,93036.48,PINV007055,2
PUR007056,20261102,SUP018,PRD241,ST046,60,739.86,44391.6,PINV007056,2
PUR007057,20251025,SUP046,PRD238,ST025,407,274.91,111888.37,PINV007057,3
PUR007058,20251112,SUP086,PRD105,ST049,263,610.2,160482.6,PINV007058,3
PUR007059,20280211,SUP009,PRD054,ST017,363,150.96,54798.48,PINV007059,10
PUR007060,20280727,SUP088,PRD047,ST032,155,291.55,45190.25,PINV007060,10
PUR007061,20280728,SUP077,PRD019,ST043,278,306.81,85293.18,PINV007061,7
PUR007062,20280101,SUP022,PRD019,ST020,448,361.91,162135.68,PINV007062,8
PUR007063,20230223,SUP041,PRD253,ST004,333,238.7,79487.1,PINV007063,6
PUR007064,20280103,SUP032,PRD229,ST047,282,363.52,102512.64,PINV007064,4
PUR007065,20250215,SUP078,PRD256,ST013,477,502.93,239897.61,PINV007065,12
PUR007066,20230726,SUP005,PRD274,ST050,225,666.67,150000.75,PINV007066,1
PUR007067,20270315,SUP063,PRD075,ST040,370,421.04,155784.8,PINV007067,15
PUR007068,20250316,SUP031,PRD097,ST040,462,118.42,54710.04,PINV007068,1
PUR007069,20231224,SUP065,PRD295,ST027,462,701.85,324254.7,PINV007069,6
PUR007070,20251129,SUP067,PRD199,ST030,84,194.27,16318.68,PINV007070,1
PUR007071,20280225,SUP008,PRD211,ST010,301,553.34,166555.34,PINV007071,9
PUR007072,20281203,SUP012,PRD245,ST024,450,497.28,223776.0,PINV007072,12
PUR007073,20260521,SUP075,PRD155,ST049,131,130.37,17078.47,PINV007073,11
PUR007074,20240211,SUP009,PRD254,ST029,282,29.54,8330.28,PINV007074,9
PUR007075,20280906,SUP100,PRD106,ST016,313,248.69,77839.97,PINV007075,2
PUR007076,20261228,SUP060,PRD013,ST028,451,761.17,343287.67,PINV007076,5
PUR007077,20280406,SUP052,PRD216,ST029,427,535.44,228632.88,PINV007077,5
PUR007078,20281002,SUP047,PRD027,ST001,282,761.53,214751.46,PINV007078,3
PUR007079,20230613,SUP037,PRD229,ST048,320,549.62,175878.4,PINV007079,10
PUR007080,20250916,SUP095,PRD148,ST025,52,357.75,18603.0,PINV007080,1
PUR007081,20230327,SUP100,PRD267,ST026,142,149.49,21227.58,PINV007081,1
PUR007082,20231103,SUP053,PRD030,ST018,197,517.84,102014.48,PINV007082,9
PUR007083,20250804,SUP010,PRD239,ST048,452,294.82,133258.64,PINV007083,3
PUR007084,20240103,SUP039,PRD170,ST026,324,732.26,237252.24,PINV007084,10
PUR007085,20280408,SUP069,PRD016,ST014,346,487.96,168834.16,PINV007085,3
PUR007086,20280905,SUP013,PRD088,ST012,261,713.98,186348.78,PINV007086,9
PUR007087,20270427,SUP077,PRD111,ST022,417,489.75,204225.75,PINV007087,9
PUR007088,20240324,SUP047,PRD107,ST001,287,388.72,111562.64,PINV007088,7
PUR007089,20271108,SUP050,PRD024,ST027,164,63.39,10395.96,PINV007089,4
PUR007090,20271004,SUP017,PRD085,ST037,276,656.37,181158.12,PINV007090,2
PUR007091,20251027,SUP008,PRD099,ST014,69,602.24,41554.56,PINV007091,13
PUR007092,20241128,SUP059,PRD101,ST023,497,791.64,393445.08,PINV007092,14
PUR007093,20260717,SUP029,PRD207,ST011,466,520.6,242599.6,PINV007093,11
PUR007094,20250510,SUP050,PRD112,ST047,103,348.13,35857.39,PINV007094,11
PUR007095,20230720,SUP087,PRD107,ST047,436,284.02,123832.72,PINV007095,7
PUR007096,20251205,SUP004,PRD150,ST022,242,620.91,150260.22,PINV007096,4
PUR007097,20251202,SUP064,PRD276,ST023,374,787.84,294652.16,PINV007097,6
PUR007098,20230408,SUP044,PRD054,ST001,150,781.58,117237.0,PINV007098,14
PUR007099,20260404,SUP023,PRD174,ST047,461,385.97,177932.17,PINV007099,10
PUR007100,20280204,SUP082,PRD017,ST042,234,106.58,24939.72,PINV007100,4
PUR007101,20230924,SUP067,PRD219,ST024,195,81.66,15923.7,PINV007101,11
PUR007102,20260320,SUP005,PRD041,ST045,224,733.65,164337.6,PINV007102,5
PUR007103,20250602,SUP038,PRD050,ST008,84,761.28,63947.52,PINV007103,11
PUR007104,20251112,SUP057,PRD214,ST007,79,452.73,35765.67,PINV007104,8
PUR007105,20230123,SUP010,PRD223,ST015,120,386.08,46329.6,PINV007105,10
PUR007106,20271124,SUP095,PRD111,ST006,241,468.17,112828.97,PINV007106,13
PUR007107,20280708,SUP078,PRD267,ST050,86,573.89,49354.54,PINV007107,1
PUR007108,20281118,SUP010,PRD260,ST031,474,314.02,148845.48,PINV007108,13
PUR007109,20260702,SUP099,PRD246,ST026,263,486.98,128075.74,PINV007109,14
PUR007110,20280516,SUP012,PRD280,ST024,396,611.54,242169.84,PINV007110,6
PUR007111,20250211,SUP098,PRD298,ST034,161,762.13,122702.93,PINV007111,8
PUR007112,20231223,SUP039,PRD049,ST011,467,358.85,167582.95,PINV007112,3
PUR007113,20280730,SUP094,PRD045,ST022,254,597.02,151643.08,PINV007113,5
PUR007114,20260307,SUP041,PRD026,ST038,341,592.01,201875.41,PINV007114,3
PUR007115,20250728,SUP005,PRD133,ST017,305,540.87,164965.35,PINV007115,6
PUR007116,20281215,SUP024,PRD116,ST014,377,615.31,231971.87,PINV007116,3
PUR007117,20241116,SUP004,PRD177,ST010,485,357.18,173232.3,PINV007117,8
PUR007118,20250516,SUP024,PRD173,ST004,229,549.24,125775.96,PINV007118,12
PUR007119,20251021,SUP099,PRD208,ST003,446,138.09,61588.14,PINV007119,14
PUR007120,20240113,SUP075,PRD097,ST024,500,31.93,15965.0,PINV007120,10
PUR007121,20280229,SUP017,PRD113,ST038,77,262.17,20187.09,PINV007121,7
PUR007122,20240815,SUP050,PRD173,ST031,163,101.39,16526.57,PINV007122,7
PUR007123,20281011,SUP012,PRD296,ST016,170,181.92,30926.4,PINV007123,12
PUR007124,20260503,SUP054,PRD140,ST036,71,298.32,21180.72,PINV007124,10
PUR007125,20261011,SUP057,PRD151,ST035,382,271.62,103758.84,PINV007125,6
PUR007126,20230226,SUP037,PRD261,ST045,135,426.35,57557.25,PINV007126,8
PUR007127,20240617,SUP036,PRD087,ST049,477,614.95,293331.15,PINV007127,9
PUR007128,20250503,SUP030,PRD190,ST026,457,353.27,161444.39,PINV007128,11
PUR007129,20250108,SUP072,PRD054,ST032,139,653.6,90850.4,PINV007129,4
PUR007130,20230109,SUP085,PRD064,ST001,431,768.64,331283.84,PINV007130,9
PUR007131,20270104,SUP008,PRD144,ST043,270,114.85,31009.5,PINV007131,10
PUR007132,20280805,SUP086,PRD213,ST020,478,184.74,88305.72,PINV007132,12
PUR007133,20240417,SUP097,PRD284,ST016,122,497.0,60634.0,PINV007133,9
PUR007134,20260217,SUP021,PRD021,ST030,60,526.93,31615.8,PINV007134,6
PUR007135,20280119,SUP044,PRD126,ST032,373,159.24,59396.52,PINV007135,2
PUR007136,20240522,SUP059,PRD265,ST003,326,441.82,144033.32,PINV007136,4
PUR007137,20261031,SUP052,PRD278,ST034,339,232.18,78709.02,PINV007137,14
PUR007138,20251201,SUP083,PRD093,ST037,278,531.77,147832.06,PINV007138,9
PUR007139,20281004,SUP080,PRD119,ST003,211,624.73,131818.03,PINV007139,15
PUR007140,20270110,SUP032,PRD207,ST046,260,504.69,131219.4,PINV007140,12
PUR007141,20261130,SUP080,PRD080,ST041,328,470.83,154432.24,PINV007141,15
PUR007142,20240916,SUP070,PRD104,ST030,283,785.71,222355.93,PINV007142,3
PUR007143,20261006,SUP071,PRD025,ST039,378,696.15,263144.7,PINV007143,15
PUR007144,20251028,SUP072,PRD069,ST009,262,343.88,90096.56,PINV007144,10
PUR007145,20241107,SUP030,PRD260,ST011,256,142.41,36456.96,PINV007145,15
PUR007146,20250213,SUP042,PRD217,ST049,166,305.41,50698.06,PINV007146,14
PUR007147,20280716,SUP013,PRD207,ST026,200,484.24,96848.0,PINV007147,10
PUR007148,20231028,SUP054,PRD255,ST017,271,293.78,79614.38,PINV007148,1
PUR007149,20260527,SUP014,PRD219,ST045,216,129.04,27872.64,PINV007149,14
PUR007150,20250210,SUP089,PRD225,ST013,248,712.32,176655.36,PINV007150,4
PUR007151,20241022,SUP031,PRD271,ST042,89,267.96,23848.44,PINV007151,10
PUR007152,20231123,SUP017,PRD261,ST047,153,301.08,46065.24,PINV007152,9
PUR007153,20260704,SUP091,PRD114,ST001,452,127.27,57526.04,PINV007153,14
PUR007154,20270603,SUP036,PRD200,ST019,63,396.84,25000.92,PINV007154,5
PUR007155,20230318,SUP030,PRD078,ST049,368,58.63,21575.84,PINV007155,14
PUR007156,20270826,SUP044,PRD140,ST028,207,669.91,138671.37,PINV007156,10
PUR007157,20260609,SUP003,PRD134,ST006,58,752.23,43629.34,PINV007157,8
PUR007158,20250122,SUP086,PRD050,ST003,440,236.43,104029.2,PINV007158,5
PUR007159,20281028,SUP013,PRD054,ST020,174,437.45,76116.3,PINV007159,11
PUR007160,20240811,SUP069,PRD186,ST019,137,139.26,19078.62,PINV007160,14
PUR007161,20261225,SUP091,PRD264,ST039,103,665.84,68581.52,PINV007161,13
PUR007162,20281214,SUP074,PRD188,ST017,136,544.12,74000.32,PINV007162,7
PUR007163,20261220,SUP034,PRD221,ST045,84,156.68,13161.12,PINV007163,14
PUR007164,20270608,SUP016,PRD106,ST011,118,624.13,73647.34,PINV007164,7
PUR007165,20231126,SUP015,PRD282,ST032,329,190.56,62694.24,PINV007165,7
PUR007166,20250715,SUP048,PRD116,ST022,360,238.52,85867.2,PINV007166,5
PUR007167,20280312,SUP014,PRD219,ST011,142,255.76,36317.92,PINV007167,7
PUR007168,20240218,SUP055,PRD219,ST018,162,264.87,42908.94,PINV007168,8
PUR007169,20230312,SUP024,PRD069,ST026,136,617.9,84034.4,PINV007169,2
PUR007170,20261125,SUP051,PRD017,ST041,113,477.98,54011.74,PINV007170,15
PUR007171,20250510,SUP081,PRD154,ST047,168,363.39,61049.52,PINV007171,7
PUR007172,20250220,SUP051,PRD193,ST030,452,700.34,316553.68,PINV007172,7
PUR007173,20240825,SUP071,PRD298,ST016,93,304.87,28352.91,PINV007173,12
PUR007174,20260522,SUP057,PRD028,ST012,214,82.44,17642.16,PINV007174,13
PUR007175,20231126,SUP011,PRD143,ST018,195,619.21,120745.95,PINV007175,15
PUR007176,20270716,SUP074,PRD143,ST033,248,44.24,10971.52,PINV007176,6
PUR007177,20271106,SUP074,PRD300,ST026,142,752.06,106792.52,PINV007177,6
PUR007178,20250214,SUP053,PRD125,ST020,408,111.4,45451.2,PINV007178,10
PUR007179,20271129,SUP008,PRD094,ST013,225,602.5,135562.5,PINV007179,11
PUR007180,20271027,SUP085,PRD136,ST023,472,448.4,211644.8,PINV007180,8
PUR007181,20280905,SUP016,PRD262,ST047,369,34.8,12841.2,PINV007181,1
PUR007182,20270506,SUP023,PRD271,ST036,212,194.75,41287.0,PINV007182,7
PUR007183,20230926,SUP096,PRD053,ST027,345,547.93,189035.85,PINV007183,8
PUR007184,20250623,SUP089,PRD200,ST040,167,736.38,122975.46,PINV007184,2
PUR007185,20251001,SUP093,PRD004,ST018,119,619.42,73710.98,PINV007185,4
PUR007186,20281103,SUP019,PRD058,ST034,52,170.88,8885.76,PINV007186,14
PUR007187,20250119,SUP041,PRD196,ST035,251,472.16,118512.16,PINV007187,13
PUR007188,20231009,SUP034,PRD136,ST025,490,300.42,147205.8,PINV007188,2
PUR007189,20230317,SUP011,PRD079,ST028,216,110.53,23874.48,PINV007189,10
PUR007190,20241116,SUP083,PRD212,ST013,113,704.99,79663.87,PINV007190,12
PUR007191,20270108,SUP027,PRD288,ST002,233,437.13,101851.29,PINV007191,14
PUR007192,20230505,SUP015,PRD005,ST044,164,779.38,127818.32,PINV007192,14
PUR007193,20280725,SUP068,PRD192,ST008,344,95.94,33003.36,PINV007193,5
PUR007194,20280124,SUP046,PRD061,ST009,67,402.35,26957.45,PINV007194,1
PUR007195,20281019,SUP012,PRD044,ST049,409,408.85,167219.65,PINV007195,14
PUR007196,20241112,SUP045,PRD252,ST040,163,247.43,40331.09,PINV007196,10
PUR007197,20260819,SUP027,PRD031,ST036,483,639.48,308868.84,PINV007197,12
PUR007198,20260206,SUP043,PRD086,ST014,362,444.17,160789.54,PINV007198,5
PUR007199,20270214,SUP016,PRD219,ST049,298,350.37,104410.26,PINV007199,15
PUR007200,20280822,SUP067,PRD214,ST017,461,155.07,71487.27,PINV007200,1
PUR007201,20250829,SUP089,PRD109,ST003,370,688.18,254626.6,PINV007201,1
PUR007202,20250901,SUP007,PRD020,ST040,494,67.97,33577.18,PINV007202,12
PUR007203,20260121,SUP058,PRD217,ST007,257,505.23,129844.11,PINV007203,4
PUR007204,20240214,SUP015,PRD177,ST044,363,601.93,218500.59,PINV007204,15
PUR007205,20240418,SUP082,PRD248,ST030,62,772.67,47905.54,PINV007205,8
PUR007206,20280924,SUP013,PRD297,ST022,178,311.36,55422.08,PINV007206,13
PUR007207,20231229,SUP036,PRD047,ST016,74,139.81,10345.94,PINV007207,13
PUR007208,20260123,SUP020,PRD111,ST005,199,757.38,150718.62,PINV007208,5
PUR007209,20251109,SUP080,PRD239,ST007,130,236.12,30695.6,PINV007209,12
PUR007210,20260208,SUP011,PRD078,ST015,257,407.62,104758.34,PINV007210,10
PUR007211,20280905,SUP029,PRD099,ST038,210,385.19,80889.9,PINV007211,7
PUR007212,20240126,SUP001,PRD009,ST004,298,379.14,112983.72,PINV007212,7
PUR007213,20251007,SUP005,PRD088,ST007,368,190.17,69982.56,PINV007213,10
PUR007214,20231020,SUP021,PRD094,ST025,145,277.3,40208.5,PINV007214,5
PUR007215,20280127,SUP078,PRD081,ST015,195,779.64,152029.8,PINV007215,14
PUR007216,20271218,SUP016,PRD174,ST002,443,585.75,259487.25,PINV007216,3
PUR007217,20240907,SUP084,PRD261,ST049,58,502.18,29126.44,PINV007217,1
PUR007218,20250913,SUP095,PRD267,ST001,411,222.1,91283.1,PINV007218,8
PUR007219,20240803,SUP092,PRD068,ST044,390,493.3,192387.0,PINV007219,10
PUR007220,20280815,SUP029,PRD242,ST010,401,521.39,209077.39,PINV007220,8
PUR007221,20280220,SUP016,PRD038,ST015,434,693.05,300783.7,PINV007221,6
PUR007222,20230321,SUP040,PRD145,ST039,376,236.51,88927.76,PINV007222,7
PUR007223,20230118,SUP055,PRD104,ST044,368,174.05,64050.4,PINV007223,3
PUR007224,20280905,SUP065,PRD142,ST008,259,666.36,172587.24,PINV007224,1
PUR007225,20280428,SUP027,PRD023,ST003,474,334.78,158685.72,PINV007225,6
PUR007226,20260610,SUP017,PRD027,ST013,256,629.3,161100.8,PINV007226,8
PUR007227,20250718,SUP011,PRD062,ST047,331,617.34,204339.54,PINV007227,7
PUR007228,20260617,SUP035,PRD224,ST046,247,791.76,195564.72,PINV007228,12
PUR007229,20280522,SUP078,PRD073,ST018,91,735.49,66929.59,PINV007229,7
PUR007230,20240623,SUP099,PRD240,ST012,374,547.98,204944.52,PINV007230,11
PUR007231,20240516,SUP035,PRD113,ST008,455,115.47,52538.85,PINV007231,10
PUR007232,20250317,SUP099,PRD041,ST010,237,661.98,156889.26,PINV007232,12
PUR007233,20280204,SUP084,PRD157,ST046,337,735.06,247715.22,PINV007233,8
PUR007234,20280518,SUP065,PRD017,ST028,481,83.9,40355.9,PINV007234,12
PUR007235,20261113,SUP026,PRD242,ST008,110,134.0,14740.0,PINV007235,8
PUR007236,20250614,SUP080,PRD231,ST009,283,178.92,50634.36,PINV007236,14
PUR007237,20280227,SUP084,PRD207,ST022,487,756.17,368254.79,PINV007237,3
PUR007238,20250602,SUP072,PRD059,ST041,278,22.13,6152.14,PINV007238,4
PUR007239,20281104,SUP085,PRD127,ST024,447,715.09,319645.23,PINV007239,14
PUR007240,20281114,SUP003,PRD011,ST007,350,514.17,179959.5,PINV007240,8
PUR007241,20250727,SUP100,PRD036,ST030,477,217.28,103642.56,PINV007241,3
PUR007242,20280907,SUP081,PRD172,ST037,448,571.48,256023.04,PINV007242,7
PUR007243,20230301,SUP017,PRD229,ST025,496,90.26,44768.96,PINV007243,8
PUR007244,20230517,SUP007,PRD206,ST038,101,705.84,71289.84,PINV007244,8
PUR007245,20280808,SUP017,PRD213,ST048,136,264.25,35938.0,PINV007245,4
PUR007246,20270923,SUP029,PRD211,ST013,412,473.59,195119.08,PINV007246,15
PUR007247,20251101,SUP037,PRD155,ST006,55,615.14,33832.7,PINV007247,10
PUR007248,20281122,SUP026,PRD045,ST041,374,484.68,181270.32,PINV007248,7
PUR007249,20280518,SUP087,PRD140,ST007,292,368.74,107672.08,PINV007249,10
PUR007250,20230420,SUP100,PRD122,ST029,411,340.99,140146.89,PINV007250,1
PUR007251,20250905,SUP071,PRD134,ST009,455,792.03,360373.65,PINV007251,10
PUR007252,20230403,SUP077,PRD228,ST037,424,767.15,325271.6,PINV007252,6
PUR007253,20271206,SUP087,PRD042,ST044,210,778.59,163503.9,PINV007253,5
PUR007254,20230531,SUP067,PRD054,ST018,416,551.67,229494.72,PINV007254,6
PUR007255,20280414,SUP052,PRD136,ST008,239,417.73,99837.47,PINV007255,6
PUR007256,20260212,SUP013,PRD286,ST020,339,556.2,188551.8,PINV007256,6
PUR007257,20260402,SUP099,PRD299,ST010,340,545.19,185364.6,PINV007257,11
PUR007258,20281216,SUP049,PRD173,ST006,293,320.96,94041.28,PINV007258,9
PUR007259,20260115,SUP078,PRD117,ST037,269,540.87,145494.03,PINV007259,15
PUR007260,20241203,SUP064,PRD216,ST048,141,742.8,104734.8,PINV007260,1
PUR007261,20230612,SUP011,PRD244,ST039,386,651.44,251455.84,PINV007261,7
PUR007262,20260212,SUP028,PRD025,ST021,372,251.71,93636.12,PINV007262,13
PUR007263,20250925,SUP004,PRD255,ST045,121,606.06,73333.26,PINV007263,15
PUR007264,20230728,SUP078,PRD147,ST050,460,36.33,16711.8,PINV007264,9
PUR007265,20251230,SUP052,PRD061,ST009,277,304.34,84302.18,PINV007265,2
PUR007266,20250713,SUP063,PRD168,ST023,415,656.74,272547.1,PINV007266,11
PUR007267,20240311,SUP090,PRD001,ST028,59,204.71,12077.89,PINV007267,2
PUR007268,20260616,SUP032,PRD150,ST049,415,150.08,62283.2,PINV007268,3
PUR007269,20241011,SUP055,PRD052,ST025,214,657.42,140687.88,PINV007269,4
PUR007270,20270426,SUP010,PRD174,ST011,262,749.4,196342.8,PINV007270,3
PUR007271,20270207,SUP063,PRD219,ST045,365,584.25,213251.25,PINV007271,9
PUR007272,20270723,SUP089,PRD157,ST050,489,658.89,322197.21,PINV007272,4
PUR007273,20240626,SUP048,PRD128,ST020,122,40.07,4888.54,PINV007273,7
PUR007274,20250908,SUP024,PRD144,ST025,187,588.74,110094.38,PINV007274,11
PUR007275,20231209,SUP048,PRD167,ST034,236,576.35,136018.6,PINV007275,13
PUR007276,20270217,SUP042,PRD238,ST015,401,332.29,133248.29,PINV007276,1
PUR007277,20271120,SUP070,PRD081,ST041,92,195.09,17948.28,PINV007277,4
PUR007278,20280708,SUP072,PRD067,ST014,333,764.41,254548.53,PINV007278,1
PUR007279,20260207,SUP043,PRD104,ST047,260,668.87,173906.2,PINV007279,3
PUR007280,20261107,SUP082,PRD221,ST024,128,683.5,87488.0,PINV007280,1
PUR007281,20280117,SUP007,PRD238,ST046,153,279.71,42795.63,PINV007281,11
PUR007282,20271103,SUP095,PRD132,ST048,136,155.03,21084.08,PINV007282,13
PUR007283,20270624,SUP093,PRD056,ST020,406,287.22,116611.32,PINV007283,9
PUR007284,20240908,SUP020,PRD199,ST015,158,499.23,78878.34,PINV007284,10
PUR007285,20260503,SUP050,PRD204,ST019,306,534.81,163651.86,PINV007285,5
PUR007286,20270105,SUP036,PRD207,ST030,397,600.78,238509.66,PINV007286,4
PUR007287,20240927,SUP021,PRD168,ST031,210,24.52,5149.2,PINV007287,11
PUR007288,20240224,SUP076,PRD144,ST005,405,347.58,140769.9,PINV007288,10
PUR007289,20260112,SUP081,PRD149,ST001,452,755.64,341549.28,PINV007289,4
PUR007290,20280826,SUP093,PRD010,ST037,390,512.44,199851.6,PINV007290,2
PUR007291,20230626,SUP085,PRD207,ST039,132,403.47,53258.04,PINV007291,4
PUR007292,20280406,SUP084,PRD224,ST037,306,458.12,140184.72,PINV007292,7
PUR007293,20251225,SUP007,PRD104,ST003,370,383.55,141913.5,PINV007293,10
PUR007294,20260211,SUP058,PRD171,ST019,375,92.92,34845.0,PINV007294,11
PUR007295,20261126,SUP093,PRD116,ST007,196,681.2,133515.2,PINV007295,14
PUR007296,20281114,SUP083,PRD159,ST037,175,502.63,87960.25,PINV007296,1
PUR007297,20250212,SUP046,PRD134,ST047,330,181.78,59987.4,PINV007297,13
PUR007298,20270731,SUP058,PRD244,ST022,492,303.16,149154.72,PINV007298,11
PUR007299,20240903,SUP062,PRD147,ST043,172,202.23,34783.56,PINV007299,4
PUR007300,20230105,SUP084,PRD130,ST018,228,781.95,178284.6,PINV007300,13
PUR007301,20251004,SUP081,PRD252,ST029,215,703.66,151286.9,PINV007301,3
PUR007302,20260628,SUP080,PRD064,ST002,302,558.07,168537.14,PINV007302,1
PUR007303,20251217,SUP015,PRD164,ST005,332,361.07,119875.24,PINV007303,14
PUR007304,20250208,SUP052,PRD218,ST003,246,382.02,93976.92,PINV007304,6
PUR007305,20260423,SUP023,PRD016,ST048,91,354.52,32261.32,PINV007305,8
PUR007306,20260530,SUP027,PRD177,ST020,295,764.44,225509.8,PINV007306,13
PUR007307,20230424,SUP065,PRD042,ST021,193,592.33,114319.69,PINV007307,3
PUR007308,20240106,SUP019,PRD188,ST023,417,208.55,86965.35,PINV007308,8
PUR007309,20271217,SUP026,PRD147,ST016,211,91.57,19321.27,PINV007309,4
PUR007310,20230730,SUP038,PRD283,ST013,249,282.43,70325.07,PINV007310,3
PUR007311,20260131,SUP016,PRD148,ST043,435,189.66,82502.1,PINV007311,1
PUR007312,20240624,SUP014,PRD129,ST020,467,388.06,181224.02,PINV007312,7
PUR007313,20260911,SUP056,PRD036,ST036,138,385.53,53203.14,PINV007313,5
PUR007314,20261208,SUP042,PRD241,ST008,195,35.46,6914.7,PINV007314,11
PUR007315,20270628,SUP004,PRD273,ST030,84,717.81,60296.04,PINV007315,9
PUR007316,20260720,SUP026,PRD262,ST027,196,198.45,38896.2,PINV007316,7
PUR007317,20280209,SUP024,PRD180,ST002,133,205.95,27391.35,PINV007317,15
PUR007318,20231017,SUP087,PRD210,ST044,383,560.87,214813.21,PINV007318,14
PUR007319,20261027,SUP009,PRD275,ST013,344,538.52,185250.88,PINV007319,10
PUR007320,20250407,SUP100,PRD117,ST033,72,756.51,54468.72,PINV007320,15
PUR007321,20230223,SUP042,PRD067,ST010,145,493.59,71570.55,PINV007321,6
PUR007322,20271216,SUP040,PRD088,ST010,359,91.91,32995.69,PINV007322,10
PUR007323,20250807,SUP068,PRD002,ST037,245,655.1,160499.5,PINV007323,11
PUR007324,20280213,SUP037,PRD009,ST024,454,498.91,226505.14,PINV007324,10
PUR007325,20260822,SUP021,PRD173,ST007,434,360.13,156296.42,PINV007325,8
PUR007326,20270530,SUP061,PRD197,ST031,433,159.66,69132.78,PINV007326,4
PUR007327,20230615,SUP034,PRD094,ST021,247,436.52,107820.44,PINV007327,8
PUR007328,20240710,SUP028,PRD270,ST029,89,233.8,20808.2,PINV007328,6
